commit_hash,author,committer,author_date,committer_date,msg,is_merge,parents_count,file,file_path,lines_added,lines_deleted,lines_changed,is_bug_fix,is_buggy
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_unicodefun.py,click/_unicodefun.py,0,125,125,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_winconsole.py,click/_winconsole.py,0,330,330,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,types.py,click/types.py,0,679,679,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_textwrap.py,click/_textwrap.py,0,38,38,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_termui_impl.py,click/_termui_impl.py,0,632,632,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_compat.py,click/_compat.py,0,774,774,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,__init__.py,click/__init__.py,0,91,91,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,core.py,click/core.py,0,1901,1901,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,utils.py,click/utils.py,0,440,440,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_bashcomplete.py,click/_bashcomplete.py,0,334,334,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,__init__.py,src/click/__init__.py,91,0,91,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,setup.py,setup.py,5,2,7,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,utils.py,src/click/utils.py,440,0,440,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,types.py,src/click/types.py,679,0,679,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,testing.py,src/click/testing.py,377,0,377,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,termui.py,src/click/termui.py,621,0,621,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,globals.py,src/click/globals.py,48,0,48,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,formatting.py,src/click/formatting.py,262,0,262,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,exceptions.py,src/click/exceptions.py,248,0,248,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,parser.py,src/click/parser.py,430,0,430,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,core.py,src/click/core.py,1901,0,1901,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_winconsole.py,src/click/_winconsole.py,330,0,330,0,0
079f91a2396c5c9264f34f95894259b7b15eb89c,David Lord,David Lord,2020-03-06 20:45:31+00:00,2020-03-06T12:45:31-08:00,move to src directory,False,1,_unicodefun.py,src/click/_unicodefun.py,125,0,125,0,0
