repo,file_path,total_commits,commits_last_30d,commits_last_90d,days_since_last_change,unique_authors,top_owner_pct,avg_lines_added,avg_lines_deleted,max_lines_changed,bug_fix_count,bug_fix_rate,days_since_last_bugfix,file_age_days,avg_nloc,is_buggy
django,tests/staticfiles_tests/project/static_url_slash/ignored.css,1,1,1,883,1,1.0,3.0,0.0,3,1,1.0,883,0,,1
django,tests/staticfiles_tests/settings.py,9,1,1,1633,7,0.2222222222222222,6.444444444444445,3.111111111111111,36,2,0.2222222222222222,3468,2435,25.22222222222222,1
django,tests/staticfiles_tests/storage.py,22,1,1,523,16,0.3181818181818182,5.7272727272727275,2.1818181818181817,37,15,0.6818181818181818,1876,4374,51.0,1
django,tests/staticfiles_tests/test_checks.py,8,1,2,1045,6,0.375,33.375,12.625,125,4,0.5,1045,2446,102.375,1
django,tests/staticfiles_tests/test_finders.py,13,1,1,323,11,0.15384615384615385,20.615384615384617,10.461538461538462,118,4,0.3076923076923077,777,3719,95.15384615384616,1
django,tests/staticfiles_tests/test_forms.py,11,1,2,1413,6,0.2727272727272727,6.818181818181818,2.8181818181818183,30,5,0.45454545454545453,1413,2500,33.0,1
django,tests/staticfiles_tests/test_handlers.py,4,1,1,8,3,0.5,18.5,1.0,33,2,0.5,8,2255,28.25,1
django,tests/staticfiles_tests/test_liveserver.py,24,1,1,934,16,0.16666666666666666,7.208333333333333,3.9583333333333335,101,8,0.3333333333333333,1743,3868,55.166666666666664,1
django,tests/staticfiles_tests/test_management.py,49,3,3,354,26,0.22448979591836735,21.346938775510203,6.469387755102041,341,24,0.4897959183673469,354,3714,304.7959183673469,1
django,tests/staticfiles_tests/test_storage.py,63,1,1,47,33,0.14285714285714285,28.07936507936508,8.365079365079366,416,42,0.6666666666666666,47,4022,524.8888888888889,1
django,tests/staticfiles_tests/test_templatetag_deprecation.py,2,1,1,3011,2,0.5,23.5,5.5,45,1,0.5,3011,95,34.5,1
django,tests/staticfiles_tests/test_templatetags.py,6,1,1,1413,6,0.16666666666666666,6.5,1.6666666666666667,15,4,0.6666666666666666,1413,2629,12.0,1
django,tests/staticfiles_tests/test_utils.py,3,1,1,1633,3,0.3333333333333333,5.333333333333333,1.0,14,1,0.3333333333333333,2894,1260,11.0,1
django,tests/staticfiles_tests/test_views.py,5,1,1,1633,4,0.4,11.4,2.0,46,2,0.4,3418,2409,21.2,1
django,tests/staticfiles_tests/tests.py,51,1,4,4071,22,0.23529411764705882,10.784313725490197,5.235294117647059,137,32,0.6274509803921569,4071,829,597.3,1
django,tests/staticfiles_tests/urls/__init__.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/staticfiles_tests/urls/default.py,4,1,1,1633,3,0.5,2.0,1.75,9,1,0.25,4498,3264,5.0,1
django,tests/staticfiles_tests/urls/helper.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/str/__init__.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/str/models.py,7,3,3,3524,5,0.42857142857142855,1.1428571428571428,4.714285714285714,27,2,0.2857142857142857,4648,1374,11.5,1
django,tests/str/tests.py,14,1,1,1633,7,0.35714285714285715,3.5,4.071428571428571,21,4,0.2857142857142857,3395,3264,27.846153846153847,1
django,tests/string_lookup/__init__.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/string_lookup/models.py,9,1,1,1633,7,0.3333333333333333,1.7777777777777777,4.333333333333333,18,3,0.3333333333333333,4021,3264,34.625,1
django,tests/string_lookup/tests.py,11,1,1,368,7,0.2727272727272727,3.090909090909091,2.6363636363636362,26,4,0.36363636363636365,368,4529,37.7,1
django,tests/swappable_models/__init__.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/swappable_models/models.py,3,1,1,1633,3,0.3333333333333333,1.0,1.0,4,1,0.3333333333333333,4671,3264,10.0,1
django,tests/swappable_models/tests.py,24,1,1,1271,10,0.3333333333333333,2.2916666666666665,2.8333333333333335,37,3,0.125,4229,3626,35.91304347826087,1
django,tests/syncdb_signals/__init__.py,1,1,1,4817,1,1.0,0.0,0.0,0,1,1.0,4817,0,,1
django,tests/syncdb_signals/models.py,1,1,1,4817,1,1.0,11.0,0.0,11,1,1.0,4817,0,0.0,1
django,tests/syncdb_signals/tests.py,4,4,4,4789,3,0.5,21.25,1.5,79,2,0.5,4789,27,45.0,1
django,tests/syndication/__init__.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/syndication/feeds.py,4,1,3,4704,4,0.25,5.25,1.5,20,1,0.25,4756,193,99.33333333333333,1
django,tests/syndication/fixtures/feeddata.json,2,1,1,4756,2,0.5,8.5,2.0,21,1,0.5,4756,141,,1
django,tests/syndication/models.py,2,1,1,4756,2,0.5,1.5,1.5,6,1,0.5,4756,141,19.0,1
django,tests/syndication/templates/syndication/description.html,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/syndication/templates/syndication/description_context.html,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/syndication/templates/syndication/title.html,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/syndication/templates/syndication/title_context.html,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/syndication/tests.py,8,1,4,4648,7,0.25,13.75,2.875,78,4,0.5,4648,249,290.2857142857143,1
django,tests/syndication/urls.py,3,2,2,4744,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,2,1,0.3333333333333333,4756,153,21.5,1
django,tests/syndication_tests/__init__.py,1,1,1,4590,1,1.0,0.0,0.0,0,1,1.0,4590,0,,1
django,tests/syndication_tests/feeds.py,17,1,1,32,12,0.17647058823529413,12.647058823529411,3.588235294117647,91,10,0.5882352941176471,32,4557,133.5,1
django,tests/syndication_tests/fixtures/feeddata.json,2,2,2,4590,1,1.0,3.0,3.0,12,1,0.5,4590,0,,1
django,tests/syndication_tests/models.py,6,1,1,1633,5,0.3333333333333333,1.3333333333333333,1.5,5,3,0.5,2112,2956,17.0,1
django,tests/syndication_tests/templates/syndication/description.html,2,1,1,4483,2,0.5,0.5,0.5,2,1,0.5,4590,106,,1
django,tests/syndication_tests/templates/syndication/description_context.html,2,1,1,4483,2,0.5,0.5,0.5,2,1,0.5,4590,106,,1
django,tests/syndication_tests/templates/syndication/title.html,2,1,1,4483,2,0.5,0.5,0.5,2,1,0.5,4590,106,,1
django,tests/syndication_tests/templates/syndication/title_context.html,2,1,1,4483,2,0.5,0.5,0.5,2,1,0.5,4590,106,,1
django,tests/syndication_tests/tests.py,37,1,1,32,24,0.10810810810810811,21.27027027027027,10.567567567567568,619,21,0.5675675675675675,32,4557,413.1111111111111,1
django,tests/syndication_tests/urls.py,14,1,1,32,10,0.21428571428571427,6.285714285714286,4.428571428571429,46,9,0.6428571428571429,32,4557,30.692307692307693,1
django,tests/tablespaces/__init__.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/tablespaces/models.py,4,2,3,4648,4,0.25,1.75,0.25,4,2,0.5,4648,249,27.0,1
django,tests/tablespaces/tests.py,15,10,13,4591,5,0.6666666666666666,1.4,1.5333333333333334,10,3,0.2,4597,306,76.71428571428571,1
django,tests/tasks/__init__.py,1,1,1,374,1,1.0,0.0,0.0,0,1,1.0,374,0,,1
django,tests/tasks/tasks.py,2,1,2,312,2,0.5,44.0,5.0,88,1,0.5,374,62,48.0,1
django,tests/tasks/test_custom_backend.py,3,1,1,110,3,0.3333333333333333,43.0,0.6666666666666666,71,2,0.6666666666666666,110,263,72.0,1
django,tests/tasks/test_dummy_backend.py,2,1,2,312,2,0.5,169.5,66.0,337,1,0.5,374,62,218.0,1
django,tests/tasks/test_immediate_backend.py,3,1,1,158,3,0.3333333333333333,132.33333333333334,31.0,387,2,0.6666666666666666,158,215,275.0,1
django,tests/tasks/test_tasks.py,4,1,2,110,4,0.25,86.75,0.5,316,3,0.75,110,263,250.5,1
django,tests/template_backends/__init__.py,1,1,1,4241,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_backends/apps/__init__.py,1,1,1,4096,1,1.0,0.0,0.0,0,1,1.0,4096,0,,1
django,tests/template_backends/apps/good/__init__.py,1,1,1,4096,1,1.0,0.0,0.0,0,1,1.0,4096,0,,1
django,tests/template_backends/apps/good/templatetags/__init__.py,1,1,1,4096,1,1.0,0.0,0.0,0,1,1.0,4096,0,,1
django,tests/template_backends/apps/good/templatetags/empty.py,1,1,1,4096,1,1.0,0.0,0.0,0,1,1.0,4096,0,,1
django,tests/template_backends/apps/good/templatetags/good_tags.py,1,1,1,4096,1,1.0,3.0,0.0,3,1,1.0,4096,0,2.0,1
django,tests/template_backends/apps/good/templatetags/override.py,1,1,1,4096,1,1.0,3.0,0.0,3,1,1.0,4096,0,2.0,1
django,tests/template_backends/apps/good/templatetags/subpackage/__init__.py,1,1,1,4096,1,1.0,0.0,0.0,0,1,1.0,4096,0,,1
django,tests/template_backends/apps/good/templatetags/subpackage/tags.py,1,1,1,4096,1,1.0,3.0,0.0,3,1,1.0,4096,0,2.0,1
django,tests/template_backends/apps/importerror/__init__.py,1,1,1,4096,1,1.0,0.0,0.0,0,1,1.0,4096,0,,1
django,tests/template_backends/apps/importerror/templatetags/__init__.py,1,1,1,4096,1,1.0,0.0,0.0,0,1,1.0,4096,0,,1
django,tests/template_backends/apps/importerror/templatetags/broken_tags.py,1,1,1,4096,1,1.0,1.0,0.0,1,1,1.0,4096,0,1.0,1
django,tests/template_backends/forbidden/template_backends/hello.html,1,1,1,4241,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_backends/jinja2/template_backends/csrf.html,1,1,1,4241,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_backends/jinja2/template_backends/django_escaping.html,1,1,1,4155,1,1.0,5.0,0.0,5,1,1.0,4155,0,,1
django,tests/template_backends/jinja2/template_backends/hello.html,1,1,1,4241,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_backends/jinja2/template_backends/syntax_error.html,1,1,1,4214,1,1.0,1.0,0.0,1,1,1.0,4214,0,,1
django,tests/template_backends/jinja2/template_backends/syntax_error2.html,1,1,1,4110,1,1.0,31.0,0.0,31,1,1.0,4110,0,,1
django,tests/template_backends/jinja2/template_backends/syntax_error_include.html,1,1,1,2442,1,1.0,1.0,0.0,1,1,1.0,2442,0,,1
django,tests/template_backends/template_strings/template_backends/csrf.html,1,1,1,4241,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_backends/template_strings/template_backends/hello.html,1,1,1,4241,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_backends/templates/template_backends/csrf.html,1,1,1,4241,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_backends/templates/template_backends/django_escaping.html,1,1,1,4155,1,1.0,5.0,0.0,5,1,1.0,4155,0,,1
django,tests/template_backends/templates/template_backends/hello.html,1,1,1,4241,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_backends/templates/template_backends/syntax_error.html,1,1,1,4214,1,1.0,1.0,0.0,1,1,1.0,4214,0,,1
django,tests/template_backends/test_django.py,18,1,1,1271,13,0.2222222222222222,19.833333333333332,8.277777777777779,212,8,0.4444444444444444,1566,2970,110.94444444444444,1
django,tests/template_backends/test_dummy.py,17,1,1,1271,13,0.11764705882352941,9.352941176470589,3.0,70,7,0.4117647058823529,2343,2970,72.05882352941177,1
django,tests/template_backends/test_jinja2.py,15,1,1,650,11,0.26666666666666666,18.066666666666666,7.0,146,6,0.4,650,3611,62.13333333333333,1
django,tests/template_backends/test_utils.py,5,1,1,1633,3,0.4,17.2,6.2,37,2,0.4,4101,2555,32.0,1
django,tests/template_loader/__init__.py,1,1,1,4228,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_loader/template_strings/template_loader/hello.html,1,1,1,4228,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_loader/templates/template_loader/goodbye.html,1,1,1,4228,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_loader/templates/template_loader/hello.html,1,1,1,4228,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_loader/templates/template_loader/request.html,1,1,1,4221,1,1.0,1.0,0.0,1,0,0.0,9999,0,,0
django,tests/template_loader/tests.py,8,1,1,1633,5,0.25,31.75,9.0,130,4,0.5,3613,2594,120.125,1
django,tests/template_tests/__init__.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/alternate_urls.py,6,1,1,1633,4,0.5,1.5,2.5,8,1,0.16666666666666666,4498,3264,6.0,1
django,tests/template_tests/annotated_tag_function.py,1,1,1,3964,1,1.0,8.0,0.0,8,1,1.0,3964,0,5.0,1
django,tests/template_tests/broken_tag.py,1,1,1,4096,1,1.0,0.0,0.0,0,1,1.0,4096,0,,1
django,tests/template_tests/callables.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/context.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/custom.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/eggs/tagsegg.egg,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/filter_tests/__init__.py,1,1,1,4252,1,1.0,0.0,0.0,0,1,1.0,4252,0,,1
django,tests/template_tests/filter_tests/test_add.py,5,1,1,1633,4,0.4,22.0,7.8,63,3,0.6,2044,2618,41.6,1
django,tests/template_tests/filter_tests/test_addslashes.py,6,2,2,1633,5,0.3333333333333333,9.5,2.5,26,3,0.5,2650,2619,24.333333333333332,1
django,tests/template_tests/filter_tests/test_autoescape.py,5,2,2,1633,5,0.2,13.8,4.0,40,1,0.2,4252,2619,26.2,1
django,tests/template_tests/filter_tests/test_capfirst.py,5,2,2,1633,4,0.4,9.2,2.6,24,2,0.4,4241,2619,19.0,1
django,tests/template_tests/filter_tests/test_center.py,8,2,2,365,6,0.25,7.75,1.75,22,4,0.5,365,3886,24.5,1
django,tests/template_tests/filter_tests/test_chaining.py,8,2,2,1633,5,0.5,28.375,12.375,131,4,0.5,3727,2619,75.5,1
django,tests/template_tests/filter_tests/test_cut.py,5,2,2,1633,4,0.4,22.6,5.6,60,2,0.4,4241,2619,47.6,1
django,tests/template_tests/filter_tests/test_date.py,12,1,1,1520,8,0.25,12.416666666666666,4.916666666666667,75,9,0.75,1520,2732,54.333333333333336,1
django,tests/template_tests/filter_tests/test_default.py,5,2,2,1633,4,0.4,17.8,5.0,47,2,0.4,4241,2619,37.4,1
django,tests/template_tests/filter_tests/test_default_if_none.py,2,1,1,1633,2,0.5,8.5,2.0,14,1,0.5,4241,2607,9.0,1
django,tests/template_tests/filter_tests/test_dictsort.py,4,1,2,1633,4,0.25,44.25,13.25,109,3,0.75,1672,2607,65.0,1
django,tests/template_tests/filter_tests/test_dictsortreversed.py,4,1,2,1633,4,0.25,20.75,6.0,53,3,0.75,1672,2607,36.5,1
django,tests/template_tests/filter_tests/test_divisibleby.py,3,1,1,1633,3,0.3333333333333333,4.333333333333333,1.0,11,2,0.6666666666666666,3691,2607,7.0,1
django,tests/template_tests/filter_tests/test_escape.py,9,2,2,1633,7,0.2222222222222222,9.222222222222221,3.2222222222222223,33,4,0.4444444444444444,3728,2619,30.22222222222222,1
django,tests/template_tests/filter_tests/test_escapejs.py,7,1,1,1633,5,0.2857142857142857,14.571428571428571,4.571428571428571,60,3,0.42857142857142855,3914,2618,42.57142857142857,1
django,tests/template_tests/filter_tests/test_escapeseq.py,1,1,1,1163,1,1.0,59.0,0.0,59,1,1.0,1163,0,48.0,1
django,tests/template_tests/filter_tests/test_filesizeformat.py,7,1,1,1633,5,0.2857142857142857,18.857142857142858,10.0,75,3,0.42857142857142855,1781,2607,48.57142857142857,1
django,tests/template_tests/filter_tests/test_first.py,5,2,2,1633,4,0.4,10.0,2.4,22,2,0.4,4241,2619,22.0,1
django,tests/template_tests/filter_tests/test_floatformat.py,23,3,3,717,15,0.17391304347826086,14.565217391304348,4.956521739130435,158,13,0.5652173913043478,717,3535,101.73913043478261,1
django,tests/template_tests/filter_tests/test_force_escape.py,8,2,2,1633,6,0.25,17.375,5.875,57,3,0.375,3728,2619,51.625,1
django,tests/template_tests/filter_tests/test_get_digit.py,2,1,1,1633,2,0.5,8.0,1.0,15,1,0.5,4241,2607,11.0,1
django,tests/template_tests/filter_tests/test_iriencode.py,5,1,1,1633,4,0.4,14.6,4.8,41,2,0.4,4241,2618,27.2,1
django,tests/template_tests/filter_tests/test_join.py,8,1,1,1164,7,0.25,17.75,5.625,72,5,0.625,1164,3088,51.875,1
django,tests/template_tests/filter_tests/test_json_script.py,4,2,3,1633,4,0.25,7.75,2.0,19,2,0.5,1709,1575,17.75,1
django,tests/template_tests/filter_tests/test_last.py,4,1,1,1633,4,0.25,9.5,2.75,21,2,0.5,3220,2618,15.5,1
django,tests/template_tests/filter_tests/test_length.py,4,1,1,1633,3,0.5,22.75,8.25,52,2,0.5,4241,2618,39.0,1
django,tests/template_tests/filter_tests/test_length_is.py,7,2,2,1633,6,0.2857142857142857,27.857142857142858,9.285714285714286,110,4,0.5714285714285714,1920,2619,71.42857142857143,1
django,tests/template_tests/filter_tests/test_linebreaks.py,10,2,2,1633,9,0.2,10.5,3.3,43,6,0.6,3108,2619,37.0,1
django,tests/template_tests/filter_tests/test_linebreaksbr.py,8,2,2,1633,7,0.25,10.625,3.25,33,5,0.625,3108,2619,29.875,1
django,tests/template_tests/filter_tests/test_linenumbers.py,7,2,2,1633,6,0.2857142857142857,13.142857142857142,3.857142857142857,41,4,0.5714285714285714,3761,2619,37.57142857142857,1
django,tests/template_tests/filter_tests/test_ljust.py,5,2,2,1633,4,0.4,10.8,2.8,26,2,0.4,4241,2619,23.0,1
django,tests/template_tests/filter_tests/test_lower.py,6,2,2,1633,5,0.3333333333333333,9.166666666666666,2.6666666666666665,24,2,0.3333333333333333,4241,2619,22.0,1
django,tests/template_tests/filter_tests/test_make_list.py,8,2,2,1633,7,0.25,9.25,3.375,33,5,0.625,2650,2619,27.5,1
django,tests/template_tests/filter_tests/test_phone2numeric.py,6,2,2,1633,5,0.3333333333333333,11.333333333333334,3.8333333333333335,35,3,0.5,3761,2619,33.333333333333336,1
django,tests/template_tests/filter_tests/test_pluralize.py,5,1,1,1633,5,0.2,19.4,6.6,60,4,0.8,2646,2607,41.0,1
django,tests/template_tests/filter_tests/test_random.py,6,1,1,1187,6,0.16666666666666666,7.333333333333333,2.1666666666666665,17,3,0.5,1187,3065,18.0,1
django,tests/template_tests/filter_tests/test_removetags.py,5,1,1,4051,4,0.4,17.8,8.0,60,2,0.4,4241,200,41.0,1
django,tests/template_tests/filter_tests/test_rjust.py,5,2,2,1633,4,0.4,10.4,2.6,24,2,0.4,4241,2619,22.2,1
django,tests/template_tests/filter_tests/test_safe.py,3,1,1,1633,3,0.3333333333333333,8.333333333333334,3.3333333333333335,16,1,0.3333333333333333,4252,2618,11.0,1
django,tests/template_tests/filter_tests/test_safeseq.py,5,2,2,1633,5,0.2,7.0,2.6,17,2,0.4,3761,2619,13.6,1
django,tests/template_tests/filter_tests/test_slice.py,8,1,1,824,7,0.25,9.875,2.625,40,5,0.625,824,3428,31.125,1
django,tests/template_tests/filter_tests/test_slugify.py,9,2,2,1633,6,0.3333333333333333,9.666666666666666,2.6666666666666665,39,3,0.3333333333333333,3914,2619,33.333333333333336,1
django,tests/template_tests/filter_tests/test_stringformat.py,9,2,2,1633,7,0.2222222222222222,8.666666666666666,3.0,48,4,0.4444444444444444,3266,2619,25.555555555555557,1
django,tests/template_tests/filter_tests/test_striptags.py,6,2,2,1633,5,0.3333333333333333,13.833333333333334,3.5,38,3,0.5,3914,2619,38.666666666666664,1
django,tests/template_tests/filter_tests/test_time.py,10,1,1,1633,7,0.2,11.1,4.4,61,7,0.7,1781,2618,41.9,1
django,tests/template_tests/filter_tests/test_timesince.py,12,1,1,1299,10,0.16666666666666666,22.333333333333332,7.5,143,7,0.5833333333333334,1299,2953,103.25,1
django,tests/template_tests/filter_tests/test_timeuntil.py,12,1,1,1271,10,0.16666666666666666,18.5,6.5,133,6,0.5,2701,2981,87.08333333333333,1
django,tests/template_tests/filter_tests/test_title.py,6,1,1,1633,5,0.3333333333333333,7.5,3.0,20,3,0.5,2650,2618,18.0,1
django,tests/template_tests/filter_tests/test_truncatechars.py,6,1,1,1300,6,0.16666666666666666,7.333333333333333,2.5,23,3,0.5,2896,2952,15.666666666666666,1
django,tests/template_tests/filter_tests/test_truncatechars_html.py,6,1,1,900,5,0.3333333333333333,11.166666666666666,3.1666666666666665,35,4,0.6666666666666666,900,3340,30.5,1
django,tests/template_tests/filter_tests/test_truncatewords.py,7,2,2,1633,6,0.2857142857142857,12.285714285714286,4.285714285714286,38,4,0.5714285714285714,2896,2619,35.42857142857143,1
django,tests/template_tests/filter_tests/test_truncatewords_html.py,7,1,1,1299,6,0.2857142857142857,11.714285714285714,3.142857142857143,44,5,0.7142857142857143,1299,2941,38.42857142857143,1
django,tests/template_tests/filter_tests/test_unordered_list.py,17,1,1,94,12,0.17647058823529413,22.823529411764707,11.176470588235293,132,5,0.29411764705882354,3202,4157,125.76470588235294,1
django,tests/template_tests/filter_tests/test_upper.py,6,2,2,1633,5,0.3333333333333333,10.166666666666666,2.8333333333333335,27,2,0.3333333333333333,4241,2619,22.0,1
django,tests/template_tests/filter_tests/test_urlencode.py,5,1,1,1633,4,0.4,8.0,3.2,18,2,0.4,4241,2618,16.2,1
django,tests/template_tests/filter_tests/test_urlize.py,27,1,2,246,17,0.14814814814814814,27.703703703703702,8.0,240,17,0.6296296296296297,246,4005,312.3703703703704,1
django,tests/template_tests/filter_tests/test_urlizetrunc.py,12,1,1,504,9,0.16666666666666666,13.75,4.833333333333333,45,9,0.75,504,3747,74.0,1
django,tests/template_tests/filter_tests/test_wordcount.py,5,2,2,1633,4,0.4,11.4,3.0,28,2,0.4,4241,2619,23.8,1
django,tests/template_tests/filter_tests/test_wordwrap.py,9,1,2,461,8,0.2222222222222222,18.555555555555557,3.888888888888889,58,6,0.6666666666666666,461,3790,54.0,1
django,tests/template_tests/filter_tests/test_yesno.py,4,1,1,1633,4,0.25,13.75,3.5,29,2,0.5,3220,2607,23.5,1
django,tests/template_tests/filter_tests/timezone_utils.py,2,1,1,1633,2,0.5,10.5,1.5,17,1,0.5,4252,2618,14.0,1
django,tests/template_tests/filters.py,18,1,1,4274,13,0.16666666666666666,8.0,7.111111111111111,59,15,0.8333333333333334,4274,623,230.47058823529412,1
django,tests/template_tests/jinja2/template_tests/using.html,1,1,1,4198,1,1.0,1.0,0.0,1,1,1.0,4198,0,,1
django,tests/template_tests/loaders.py,3,1,2,4773,3,0.3333333333333333,1.3333333333333333,1.0,7,1,0.3333333333333333,4858,125,110.0,1
django,tests/template_tests/models.py,2,1,1,4604,2,0.5,0.0,0.0,0,0,0.0,9999,293,,0
django,tests/template_tests/nodelist.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/other_templates/priority/foo.html,1,1,1,4175,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/other_templates/test_dirs.html,1,1,1,4696,1,1.0,1.0,0.0,1,1,1.0,4696,0,,1
django,tests/template_tests/parser.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/recursive_templates/fs/extend-missing.html,1,1,1,4162,1,1.0,1.0,0.0,1,1,1.0,4162,0,,1
django,tests/template_tests/recursive_templates/fs/one.html,1,1,1,4162,1,1.0,3.0,0.0,3,1,1.0,4162,0,,1
django,tests/template_tests/recursive_templates/fs/other-recursive.html,1,1,1,4162,1,1.0,1.0,0.0,1,1,1.0,4162,0,,1
django,tests/template_tests/recursive_templates/fs/recursive.html,1,1,1,4162,1,1.0,3.0,0.0,3,1,1.0,4162,0,,1
django,tests/template_tests/recursive_templates/fs/self.html,1,1,1,4162,1,1.0,1.0,0.0,1,1,1.0,4162,0,,1
django,tests/template_tests/recursive_templates/fs/three.html,1,1,1,4162,1,1.0,1.0,0.0,1,1,1.0,4162,0,,1
django,tests/template_tests/recursive_templates/fs/two.html,1,1,1,4162,1,1.0,3.0,0.0,3,1,1.0,4162,0,,1
django,tests/template_tests/recursive_templates/fs2/recursive.html,1,1,1,4162,1,1.0,3.0,0.0,3,1,1.0,4162,0,,1
django,tests/template_tests/recursive_templates/fs3/recursive.html,1,1,1,4162,1,1.0,1.0,0.0,1,1,1.0,4162,0,,1
django,tests/template_tests/relative_templates/dir1/dir2/inc1.html,1,1,1,3776,1,1.0,1.0,0.0,1,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/dir2/inc2.html,1,1,1,3776,1,1.0,1.0,0.0,1,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/dir2/inc3.html,1,1,1,2036,1,1.0,1.0,0.0,1,1,1.0,2036,0,,1
django,tests/template_tests/relative_templates/dir1/dir2/include_content.html,1,1,1,3776,1,1.0,1.0,0.0,1,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/dir2/one.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/looped.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/one.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/one1.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/one2.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/one3.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/three.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/dir1/two.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/error_extends.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/error_include.html,1,1,1,3776,1,1.0,1.0,0.0,1,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/one.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/one_var.html,1,1,1,2036,1,1.0,3.0,0.0,3,0,0.0,9999,0,,0
django,tests/template_tests/relative_templates/three.html,1,1,1,3776,1,1.0,1.0,0.0,1,1,1.0,3776,0,,1
django,tests/template_tests/relative_templates/two.html,1,1,1,3776,1,1.0,3.0,0.0,3,1,1.0,3776,0,,1
django,tests/template_tests/response.py,1,1,1,4898,1,1.0,5.0,5.0,10,0,0.0,9999,0,250.0,0
django,tests/template_tests/smartif.py,1,1,1,4898,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
django,tests/template_tests/syntax_tests/__init__.py,1,1,1,4274,1,1.0,0.0,0.0,0,1,1.0,4274,0,,1
django,tests/template_tests/syntax_tests/i18n/__init__.py,1,1,1,3487,1,1.0,0.0,0.0,0,1,1.0,3487,0,,1
